report_date,net
2003-12-02,132028.0
2003-12-09,126696.0
2003-12-16,134263.0
2003-12-22,129588.0
2003-12-30,134855.0
2004-01-06,136412.0
2004-01-13,137894.0
2004-01-20,114265.0
2004-01-27,107875.0
2004-02-03,83006.0
2004-02-10,74588.0
2004-02-17,86656.0
2004-02-24,75329.0
2004-03-02,54971.0
2004-03-09,74687.0
2004-03-16,80522.0
2004-03-23,126809.0
2004-03-30,147641.0
2004-04-06,166758.0
2004-04-12,162606.0
2004-04-20,88125.0
2004-04-27,71908.0
2004-05-04,62878.0
2004-05-11,43416.0
2004-05-18,34256.0
2004-05-25,38184.0
2004-06-01,51146.0
2004-06-08,47945.0
2004-06-15,45630.0
2004-06-22,58772.0
2004-06-29,60362.0
2004-07-06,51947.0
2004-07-13,97122.0
2004-07-20,99389.0
2004-07-27,52490.0
2004-08-03,53223.0
2004-08-10,68090.0
2004-08-17,77359.0
2004-08-24,110644.0
2004-08-31,111764.0
2004-09-07,87775.0
2004-09-14,83333.0
2004-09-21,94846.0
2004-09-28,110909.0
2004-10-05,146638.0
2004-10-12,147360.0
2004-10-19,155046.0
2004-10-26,167235.0
2004-11-02,151149.0
2004-11-09,163003.0
2004-11-16,169792.0
2004-11-23,170190.0
2004-11-30,163129.0
2004-12-07,173241.0
2004-12-14,127925.0
2004-12-21,132018.0
2004-12-28,138482.0
2005-01-04,110293.0
2005-01-11,71168.0
2005-01-18,65004.0
2005-01-25,65811.0
2005-02-01,55063.0
2005-02-08,38549.0
2005-02-15,50087.0
2005-02-22,70372.0
2005-03-01,85946.0
2005-03-08,100019.0
2005-03-15,142164.0
2005-03-22,119556.0
2005-03-29,114769.0
2005-04-05,118016.0
2005-04-12,124708.0
2005-04-19,124450.0
2005-04-26,149261.0
2005-05-03,116564.0
2005-05-10,89142.0
2005-05-17,63803.0
2005-05-24,47062.0
2005-05-31,34309.0
2005-06-07,40589.0
2005-06-14,58888.0
2005-06-21,115113.0
2005-06-28,140532.0
2005-07-05,108960.0
2005-07-12,77131.0
2005-07-19,57160.0
2005-07-26,55484.0
2005-08-02,69348.0
2005-08-09,122263.0
2005-08-16,163047.0
2005-08-23,164718.0
2005-08-30,120277.0
2005-09-06,122814.0
2005-09-13,134310.0
2005-09-20,170714.0
2005-09-27,177446.0
2005-10-04,182993.0
2005-10-11,189162.0
2005-10-18,182096.0
2005-10-25,164868.0
2005-11-01,138397.0
2005-11-08,131755.0
2005-11-15,139556.0
2005-11-22,165882.0
2005-11-29,160876.0
2005-12-06,169412.0
2005-12-13,158884.0
2005-12-20,161205.0
2005-12-27,158752.0
2006-01-03,154449.0
2006-01-10,147979.0
2006-01-17,149777.0
2006-01-24,141837.0
2006-01-31,140834.0
2006-02-07,129303.0
2006-02-14,122542.0
2006-02-21,119228.0
2006-02-28,126512.0
2006-03-07,119811.0
2006-03-14,95666.0
2006-03-21,103540.0
2006-03-28,123257.0
2006-04-04,136097.0
2006-04-11,128048.0
2006-04-18,132001.0
2006-04-25,128083.0
2006-05-02,127465.0
2006-05-09,129337.0
2006-05-16,119222.0
2006-05-23,103596.0
2006-05-30,100231.0
2006-06-06,93691.0
2006-06-13,94869.0
2006-06-20,85474.0
2006-06-27,78676.0
2006-07-03,86290.0
2006-07-11,98560.0
2006-07-18,105436.0
2006-07-25,100198.0
2006-08-01,102376.0
2006-08-08,106963.0
2006-08-15,99571.0
2006-08-22,94187.0
2006-08-29,84059.0
2006-09-05,95958.0
2006-09-12,76142.0
2006-09-19,69393.0
2006-09-26,66298.0
2006-10-03,64059.0
2006-10-10,55764.0
2006-10-17,58294.0
2006-10-24,53496.0
2006-10-31,61542.0
2006-11-07,79368.0
2006-11-14,87746.0
2006-11-21,83334.0
2006-11-28,81689.0
2006-12-05,85290.0
2006-12-12,81948.0
2006-12-19,69286.0
2006-12-26,68303.0
2007-01-03,78251.0
2007-01-09,52512.0
2007-01-16,64763.0
2007-01-23,90022.0
2007-01-30,106162.0
2007-02-06,116065.0
2007-02-13,132315.0
2007-02-20,137753.0
2007-02-27,148364.0
2007-03-06,105815.0
2007-03-13,101489.0
2007-03-20,97354.0
2007-03-27,100018.0
2007-04-03,98909.0
2007-04-10,118140.0
2007-04-17,141926.0
2007-04-24,140855.0
2007-05-01,137552.0
2007-05-08,145016.0
2007-05-15,122027.0
2007-05-22,104369.0
2007-05-29,96202.0
2007-06-05,111920.0
2007-06-12,75394.0
2007-06-19,83346.0
2007-06-26,60430.0
2007-07-03,64143.0
2007-07-10,72205.0
2007-07-17,78689.0
2007-07-24,127385.0
2007-07-31,82738.0
2007-08-07,92641.0
2007-08-14,98017.0
2007-08-21,69425.0
2007-08-28,80850.0
2007-09-04,105988.0
2007-09-11,142065.0
2007-09-18,158809.0
2007-09-25,189498.0
2007-10-02,194911.0
2007-10-09,211651.0
2007-10-16,224784.0
2007-10-23,209869.0
2007-10-30,220901.0
2007-11-06,222739.0
2007-11-13,209283.0
2007-11-20,191551.0
2007-11-27,188384.0
2007-12-04,179509.0
2007-12-11,183584.0
2007-12-18,182546.0
2007-12-24,197303.0
2007-12-31,211811.0
2008-01-08,218004.0
2008-01-15,224528.0
2008-01-22,217961.0
2008-01-29,219984.0
2008-02-05,217843.0
2008-02-12,219147.0
2008-02-19,223873.0
2008-02-26,222092.0
2008-03-04,209479.0
2008-03-11,212787.0
2008-03-18,204361.0
2008-03-25,190663.0
2008-04-01,170319.0
2008-04-08,174687.0
2008-04-15,181476.0
2008-04-22,177808.0
2008-04-29,164414.0
2008-05-06,157095.0
2008-05-13,153819.0
2008-05-20,185796.0
2008-05-27,192766.0
2008-06-03,171712.0
2008-06-10,151934.0
2008-06-17,154736.0
2008-06-24,155575.0
2008-07-01,193418.0
2008-07-08,195202.0
2008-07-15,219699.0
2008-07-22,209636.0
2008-07-29,188354.0
2008-08-05,163744.0
2008-08-12,120826.0
2008-08-19,101350.0
2008-08-26,93885.0
2008-09-02,79867.0
2008-09-09,66799.0
2008-09-16,71023.0
2008-09-23,113062.0
2008-09-30,112742.0
2008-10-07,110408.0
2008-10-14,102228.0
2008-10-21,88008.0
2008-10-28,70744.0
2008-11-04,61165.0
2008-11-11,51996.0
2008-11-18,56034.0
2008-11-25,89598.0
2008-12-02,90801.0
2008-12-09,89007.0
2008-12-16,119255.0
2008-12-22,131653.0
2008-12-30,138295.0
2009-01-06,144751.0
