report_date,net
2011-04-12,29372.0
2011-04-19,35293.0
2011-04-26,35379.0
2011-05-03,34635.0
2011-05-10,27863.0
2011-05-17,17785.0
2011-05-24,12804.0
2011-05-31,14319.0
2011-06-07,11237.0
2011-06-14,12485.0
2011-06-21,2685.0
2011-06-28,2750.0
2011-07-05,7158.0
2011-07-12,5420.0
2011-07-19,-52.0
2011-07-26,-2642.0
2011-08-02,-3676.0
2011-08-09,-3705.0
2011-08-16,402.0
2011-08-23,7301.0
2011-08-30,15335.0
2011-09-06,20282.0
2011-09-13,18790.0
2011-09-20,15362.0
2011-09-27,4367.0
2011-10-04,2649.0
2011-10-11,-1293.0
2011-10-18,951.0
2011-10-25,7077.0
2011-11-01,2955.0
2011-11-08,2806.0
2011-11-15,7525.0
2011-11-22,8288.0
2011-11-29,7987.0
2011-12-06,10957.0
2011-12-13,2334.0
2011-12-20,97.0
2011-12-27,83.0
2012-01-03,3534.0
2012-01-10,3388.0
2012-01-17,8561.0
2012-01-24,5933.0
2012-01-31,3506.0
2012-02-07,5885.0
2012-02-14,-1392.0
2012-02-21,-3665.0
2012-02-28,-3649.0
2012-03-06,-5485.0
2012-03-13,-8719.0
2012-03-20,-10220.0
2012-03-27,-8555.0
2012-04-03,-7097.0
2012-04-10,-7858.0
2012-04-17,-11822.0
2012-04-24,-8706.0
2012-05-01,-8274.0
2012-05-08,-10442.0
2012-05-15,-7462.0
2012-05-22,-6355.0
2012-05-29,-9827.0
2012-06-05,-10821.0
2012-06-12,-11920.0
2012-06-19,-11304.0
2012-06-26,-10783.0
2012-07-03,-6227.0
2012-07-10,-1480.0
2012-07-17,1460.0
2012-07-24,1120.0
2012-07-31,842.0
2012-08-07,-146.0
2012-08-14,-6775.0
2012-08-21,-13779.0
2012-08-28,-15919.0
2012-09-04,-18414.0
2012-09-11,-16926.0
2012-09-18,-7573.0
2012-09-25,-7739.0
2012-10-02,-1028.0
2012-10-09,-3805.0
2012-10-16,-10953.0
2012-10-23,-13828.0
2012-10-30,-16100.0
2012-11-06,-21918.0
2012-11-13,-24130.0
2012-11-20,-23080.0
