report_date,net
2019-07-02,-124224.0
2019-07-09,-132182.0
2019-07-16,-141797.0
2019-07-23,-132267.0
2019-07-30,-144314.0
2019-08-06,-80581.0
2019-08-13,-71371.0
2019-08-20,-59498.0
2019-08-27,-57153.0
2019-09-03,-66642.0
2019-09-10,-93429.0
2019-09-17,-125651.0
2019-09-24,-148519.0
2019-10-01,-154855.0
2019-10-08,-138680.0
2019-10-15,-155980.0
2019-10-22,-171236.0
2019-10-29,-187948.0
2019-11-05,-203598.0
2019-11-12,-206157.0
2019-11-19,-218362.0
2019-11-26,-210699.0
2019-12-03,-199312.0
2019-12-10,-183028.0
2019-12-17,-173351.0
2019-12-24,-156556.0
2019-12-31,-152906.0
2020-01-07,-144897.0
2020-01-14,-167594.0
2020-01-21,-170177.0
2020-01-28,-138667.0
2020-02-04,-117188.0
2020-02-11,-130869.0
2020-02-18,-130229.0
2020-02-25,-77611.0
2020-03-03,-57486.0
2020-03-10,-63322.0
2020-03-17,-79487.0
2020-03-24,-18708.0
2020-03-31,-18377.0
2020-04-07,-30626.0
2020-04-14,-33499.0
2020-04-21,-32227.0
2020-04-28,-18971.0
2020-05-05,-28358.0
2020-05-12,-39726.0
2020-05-19,-35032.0
2020-05-26,-42629.0
2020-06-02,-52651.0
2020-06-09,-67453.0
2020-06-16,-51813.0
2020-06-23,-63126.0
2020-06-30,-71411.0
2020-07-07,-78456.0
2020-07-14,-88368.0
2020-07-21,-95218.0
2020-07-28,-88911.0
2020-08-04,-87482.0
2020-08-11,-93853.0
2020-08-18,-96984.0
2020-08-25,-98205.0
2020-09-01,-95769.0
2020-09-08,-91623.0
2020-09-15,-92203.0
2020-09-22,-90863.0
2020-09-29,-89757.0
2020-10-06,-93551.0
2020-10-13,-101939.0
2020-10-20,-107292.0
2020-10-27,-105335.0
2020-11-03,-85411.0
2020-11-10,-89474.0
2020-11-17,-87172.0
2020-11-24,-86623.0
2020-12-01,-90954.0
2020-12-08,-99818.0
2020-12-15,-113182.0
2020-12-21,-101455.0
2020-12-29,-98550.0
2021-01-05,-106056.0
2021-01-12,-117609.0
2021-01-19,-124498.0
2021-01-26,-136648.0
2021-02-02,-116510.0
2021-02-09,-138317.0
2021-02-16,-163238.0
2021-02-23,-162918.0
2021-03-02,-139038.0
2021-03-09,-130389.0
2021-03-16,-114620.0
2021-03-23,-102290.0
2021-03-30,-94390.0
2021-04-06,-87573.0
2021-04-13,-102647.0
2021-04-20,-102507.0
2021-04-27,-94029.0
2021-05-04,-96698.0
2021-05-11,-87224.0
2021-05-18,-62240.0
2021-05-25,-60932.0
2021-06-01,-61782.0
2021-06-08,-62149.0
2021-06-15,-68747.0
2021-06-22,-61776.0
2021-06-29,-66691.0
2021-07-06,-67098.0
2021-07-13,-61349.0
2021-07-20,-50738.0
2021-07-27,-52055.0
2021-08-03,-56567.0
2021-08-10,-74251.0
2021-08-17,-86826.0
2021-08-24,-73149.0
2021-08-31,-85835.0
2021-09-07,-90055.0
2021-09-14,-83690.0
2021-09-21,-61927.0
2021-09-28,-67359.0
2021-10-05,-69588.0
2021-10-12,-73569.0
2021-10-19,-86768.0
2021-10-26,-101596.0
2021-11-02,-103286.0
2021-11-09,-79921.0
2021-11-16,-62487.0
2021-11-23,-81936.0
2021-11-30,-61154.0
2021-12-07,-47403.0
2021-12-14,-44950.0
2021-12-21,-31609.0
2021-12-28,-47195.0
2022-01-04,-60454.0
2022-01-11,-53137.0
2022-01-18,-46894.0
2022-01-25,-41742.0
2022-02-01,-26748.0
2022-02-08,-35128.0
2022-02-15,-46075.0
2022-02-22,-45600.0
2022-03-01,-54747.0
2022-03-08,-50377.0
2022-03-15,-47854.0
2022-03-22,-58418.0
2022-03-29,-65896.0
2022-04-05,-83623.0
2022-04-12,-81353.0
2022-04-19,-75940.0
2022-04-26,-72225.0
2022-05-03,-61729.0
2022-05-10,-47837.0
2022-05-17,-39565.0
2022-05-24,-43554.0
2022-05-31,-44684.0
2022-06-07,-57292.0
2022-06-14,-74178.0
2022-06-21,-49923.0
2022-06-28,-49569.0
2022-07-05,-45501.0
2022-07-12,-66367.0
2022-07-19,-69900.0
2022-07-26,-92565.0
2022-08-02,-98838.0
2022-08-09,-98195.0
2022-08-16,-102169.0
2022-08-23,-106345.0
2022-08-30,-97935.0
2022-09-06,-88734.0
2022-09-13,-98526.0
2022-09-20,-81798.0
2022-09-27,-82724.0
2022-10-04,-69539.0
2022-10-11,-74063.0
2022-10-18,-60797.0
2022-10-25,-52823.0
2022-11-01,-63972.0
2022-11-08,-75230.0
2022-11-15,-64845.0
2022-11-22,-63349.0
2022-11-29,-67551.0
2022-12-06,-74579.0
2022-12-13,-82978.0
2022-12-20,-67180.0
2022-12-27,-68415.0
2023-01-03,-68000.0
2023-01-10,-72807.0
2023-01-17,-52355.0
2023-01-24,-53149.0
2023-01-31,-66918.0
2023-02-07,-64731.0
2023-02-14,-56197.0
2023-02-21,-56108.0
2023-02-28,-55296.0
2023-03-07,-61951.0
2023-03-14,-61505.0
2023-03-21,-49649.0
2023-03-28,-42177.0
2023-04-04,-57086.0
2023-04-11,-49366.0
2023-04-18,-63761.0
2023-04-25,-81850.0
2023-05-02,-79979.0
2023-05-09,-67847.0
2023-05-16,-54382.0
2023-05-23,-64627.0
2023-05-30,-62470.0
2023-06-06,-57810.0
2023-06-13,-67421.0
2023-06-20,-61056.0
2023-06-27,-64721.0
2023-07-03,-54924.0
2023-07-11,-50733.0
2023-07-18,-40289.0
2023-07-25,-42142.0
2023-08-01,-42166.0
2023-08-08,-44404.0
2023-08-15,-25985.0
2023-08-22,-27721.0
2023-08-29,-33786.0
2023-09-05,-42726.0
2023-09-12,-39342.0
2023-09-19,-28816.0
2023-09-26,-52835.0
2023-10-03,-34193.0
2023-10-10,-14682.0
2023-10-17,-22945.0
2023-10-24,-21594.0
2023-10-31,-13979.0
2023-11-07,-33049.0
2023-11-14,-42928.0
2023-11-21,-47431.0
2023-11-28,-47536.0
2023-12-05,-56777.0
2023-12-12,-46316.0
2023-12-19,-30172.0
2023-12-26,-56151.0
2024-01-02,-44992.0
2024-01-09,-44169.0
2024-01-16,-43760.0
2024-01-23,-49193.0
2024-01-30,-54540.0
2024-02-06,-48987.0
2024-02-13,-50966.0
2024-02-20,-39071.0
2024-02-27,-40704.0
2024-03-05,-45955.0
2024-03-12,-49106.0
2024-03-19,-44790.0
2024-03-26,-43902.0
2024-04-02,-50331.0
2024-04-09,-31322.0
2024-04-16,-22474.0
2024-04-23,-18000.0
2024-04-30,-22433.0
2024-05-07,-38879.0
2024-05-14,-48061.0
2024-05-21,-51392.0
2024-05-28,-42744.0
2024-06-04,-41275.0
2024-06-11,-48438.0
2024-06-18,-49429.0
2024-06-25,-61035.0
2024-07-02,-53425.0
2024-07-09,-61478.0
2024-07-16,-62305.0
2024-07-23,-58038.0
2024-07-30,-49653.0
2024-08-06,-43545.0
2024-08-13,-20262.0
2024-08-20,-24592.0
2024-08-27,-30472.0
2024-09-03,-25889.0
2024-09-10,-15111.0
2024-09-17,-6513.0
2024-09-24,-5067.0
2024-10-01,-15877.0
2024-10-08,-3008.0
2024-10-15,322.0
2024-10-22,4025.0
2024-10-29,-1572.0
2024-11-05,-16668.0
2024-11-12,-4423.0
2024-11-19,-8809.0
2024-11-26,-19380.0
2024-12-03,-33202.0
2024-12-10,-45170.0
2024-12-17,-48988.0
2024-12-24,-17311.0
2024-12-31,-30823.0
2025-01-07,-31054.0
2025-01-14,-26730.0
2025-01-21,-28060.0
2025-01-28,-49445.0
2025-02-04,-48530.0
2025-02-11,-58995.0
2025-02-18,-57665.0
2025-02-25,-69103.0
2025-03-04,-40225.0
2025-03-11,-17882.0
2025-03-18,6168.0
2025-03-25,-8991.0
2025-04-01,-10348.0
2025-04-08,-13938.0
2025-04-15,-17297.0
2025-04-22,-5745.0
2025-04-29,4240.0
2025-05-06,10943.0
2025-05-13,6099.0
2025-05-20,4424.0
2025-05-27,-5765.0
2025-06-03,-3398.0
2025-06-10,-4468.0
2025-06-17,-19153.0
2025-06-24,-22987.0
2025-07-01,-35337.0
2025-07-08,-39221.0
