report_date,net
2005-05-17,23203.0
2005-05-24,24159.0
2005-05-31,42389.0
2005-06-07,57652.0
2005-06-14,54187.0
2005-06-21,51914.0
2005-06-28,47634.0
2005-07-05,24604.0
2005-07-12,22802.0
2005-07-19,21843.0
2005-07-26,21772.0
2005-08-02,33928.0
2005-08-09,29624.0
2005-08-16,24379.0
2005-08-23,24783.0
2005-08-30,10947.0
2005-09-06,14190.0
2005-09-13,14645.0
2005-09-20,33798.0
2005-09-27,37654.0
2005-10-04,44119.0
2005-10-11,51807.0
2005-10-18,54942.0
2005-10-25,54153.0
2005-11-01,51171.0
2005-11-08,50124.0
2005-11-15,51568.0
2005-11-22,58196.0
2005-11-29,60570.0
2005-12-06,64389.0
2005-12-13,60185.0
2005-12-20,55955.0
2005-12-27,57465.0
2006-01-03,56277.0
2006-01-10,55918.0
2006-01-17,55418.0
2006-01-24,56366.0
2006-01-31,53505.0
2006-02-07,49463.0
2006-02-14,46932.0
2006-02-21,47868.0
2006-02-28,43513.0
2006-03-07,50104.0
2006-03-14,49159.0
2006-03-21,51314.0
2006-03-28,50600.0
2006-04-04,50226.0
2006-04-11,44546.0
2006-04-18,41592.0
2006-04-25,35253.0
2006-05-02,30053.0
2006-05-09,27970.0
2006-05-16,23412.0
2006-05-23,23591.0
2006-05-30,24916.0
2006-06-06,20310.0
2006-06-13,22321.0
2006-06-20,20129.0
2006-06-27,16102.0
2006-07-03,19804.0
2006-07-11,19958.0
2006-07-18,18707.0
2006-07-25,19216.0
2006-08-01,20253.0
2006-08-08,25207.0
2006-08-15,24532.0
2006-08-22,26129.0
2006-08-29,24840.0
2006-09-05,25119.0
2006-09-12,17625.0
2006-09-19,13947.0
2006-09-26,15392.0
2006-10-03,15695.0
2006-10-10,16021.0
2006-10-17,19283.0
2006-10-24,22511.0
2006-10-31,24538.0
2006-11-07,27330.0
2006-11-14,32383.0
2006-11-21,34456.0
2006-11-28,37068.0
2006-12-05,39531.0
2006-12-12,41374.0
2006-12-19,33562.0
2006-12-26,30599.0
2007-01-03,27868.0
2007-01-09,29607.0
2007-01-16,28994.0
2007-01-23,32101.0
2007-01-30,35222.0
2007-02-06,37175.0
2007-02-13,40143.0
2007-02-20,42784.0
2007-02-27,51674.0
2007-03-06,32752.0
2007-03-13,28779.0
2007-03-20,27322.0
2007-03-27,28903.0
2007-04-03,28870.0
2007-04-10,31740.0
2007-04-17,35503.0
2007-04-24,36893.0
2007-05-01,30017.0
2007-05-08,28141.0
2007-05-15,28124.0
2007-05-22,24393.0
2007-05-29,27076.0
2007-06-05,32588.0
2007-06-12,30925.0
2007-06-19,34019.0
2007-06-26,24930.0
2007-07-03,21420.0
2007-07-10,24435.0
2007-07-17,26229.0
2007-07-24,32147.0
2007-07-31,26600.0
2007-08-07,28737.0
2007-08-14,25532.0
2007-08-21,16028.0
2007-08-28,10998.0
2007-09-04,11002.0
2007-09-11,12143.0
2007-09-18,13675.0
2007-09-25,24972.0
2007-10-02,26517.0
2007-10-09,28695.0
2007-10-16,29404.0
2007-10-23,29129.0
2007-10-30,30849.0
2007-11-06,35424.0
2007-11-13,33994.0
2007-11-20,31998.0
2007-11-27,31698.0
2007-12-04,28268.0
2007-12-11,30791.0
2007-12-18,24952.0
2007-12-24,30915.0
2007-12-31,34662.0
2008-01-08,40431.0
2008-01-15,42829.0
2008-01-22,46141.0
2008-01-29,46534.0
2008-02-05,49608.0
2008-02-12,51993.0
2008-02-19,52420.0
2008-02-26,52591.0
2008-03-04,49277.0
2008-03-11,49774.0
2008-03-18,49462.0
2008-03-25,38622.0
2008-04-01,37322.0
2008-04-08,36708.0
2008-04-15,37816.0
2008-04-22,38947.0
2008-04-29,36693.0
2008-05-06,35021.0
2008-05-13,33948.0
2008-05-20,37414.0
2008-05-27,39435.0
2008-06-03,36254.0
2008-06-10,35274.0
2008-06-17,34482.0
2008-06-24,32807.0
2008-07-01,40926.0
2008-07-08,42754.0
2008-07-15,44568.0
2008-07-22,42293.0
2008-07-29,34870.0
2008-08-05,31642.0
2008-08-12,27726.0
2008-08-19,22811.0
2008-08-26,20336.0
2008-09-02,19841.0
2008-09-09,16600.0
2008-09-16,15112.0
2008-09-23,14896.0
2008-09-30,13077.0
2008-10-07,11657.0
2008-10-14,11944.0
2008-10-21,8524.0
2008-10-28,9940.0
2008-11-04,12388.0
2008-11-11,14457.0
2008-11-18,13659.0
2008-11-25,13794.0
2008-12-02,15292.0
2008-12-09,16463.0
2008-12-16,19150.0
2008-12-22,20046.0
2008-12-30,19527.0
2009-01-06,19932.0
2009-01-13,18178.0
2009-01-20,18997.0
2009-01-27,21498.0
2009-02-03,22916.0
2009-02-10,24772.0
2009-02-17,25494.0
2009-02-24,25776.0
2009-03-03,27428.0
2009-03-10,25802.0
2009-03-17,25332.0
2009-03-24,23933.0
2009-03-31,21310.0
2009-04-07,18337.0
2009-04-14,17666.0
2009-04-21,14337.0
2009-04-28,15553.0
2009-05-05,20609.0
2009-05-12,25341.0
2009-05-19,29505.0
2009-05-26,29561.0
2009-06-02,30494.0
2009-06-09,32749.0
2009-06-16,30717.0
2009-06-23,28681.0
2009-06-30,27442.0
2009-07-07,26420.0
2009-07-14,21939.0
2009-07-21,19982.0
2009-07-28,23179.0
2009-08-04,26660.0
2009-08-11,30991.0
2009-08-18,30822.0
2009-08-25,32340.0
2009-09-01,37515.0
2009-09-08,44098.0
2009-09-15,50468.0
2009-09-22,52088.0
2009-09-29,51125.0
2009-10-06,51758.0
2009-10-13,52941.0
2009-10-20,53207.0
2009-10-27,48585.0
2009-11-03,44312.0
2009-11-09,43023.0
2009-11-17,46808.0
2009-11-24,46185.0
2009-12-01,45844.0
2009-12-08,43089.0
2009-12-15,38928.0
2009-12-22,39654.0
2009-12-29,39102.0
2010-01-05,40050.0
2010-01-12,45059.0
2010-01-19,44865.0
2010-01-26,36897.0
2010-02-02,31117.0
2010-02-09,24128.0
2010-02-16,26228.0
2010-02-23,26896.0
2010-03-02,30890.0
2010-03-09,35037.0
2010-03-16,34851.0
2010-03-23,32834.0
2010-03-30,33725.0
2010-04-06,38383.0
2010-04-13,40798.0
2010-04-20,39797.0
2010-04-27,41685.0
2010-05-04,39777.0
2010-05-11,40054.0
2010-05-18,45261.0
2010-05-25,36398.0
2010-06-01,38271.0
2010-06-08,37279.0
2010-06-15,40647.0
2010-06-22,43365.0
2010-06-29,42069.0
2010-07-06,34686.0
2010-07-13,35320.0
2010-07-20,31416.0
2010-07-27,29793.0
2010-08-03,36348.0
2010-08-10,35565.0
2010-08-17,35761.0
2010-08-24,34807.0
2010-08-31,44633.0
2010-09-07,48354.0
2010-09-14,50501.0
2010-09-21,52038.0
2010-09-28,52839.0
2010-10-05,50396.0
2010-10-12,47941.0
2010-10-19,46469.0
2010-10-26,43339.0
2010-11-02,42556.0
2010-11-09,33844.0
2010-11-16,30397.0
2010-11-23,31004.0
2010-11-30,34820.0
2010-12-07,33937.0
2010-12-14,32169.0
2010-12-21,32342.0
2010-12-28,33159.0
2011-01-04,31418.0
2011-01-11,31476.0
2011-01-18,32017.0
2011-01-25,30697.0
2011-02-01,33162.0
2011-02-08,39229.0
2011-02-15,44102.0
2011-02-22,43476.0
2011-03-01,42047.0
2011-03-08,43657.0
2011-03-15,39447.0
2011-03-22,41454.0
2011-03-29,40917.0
2011-04-05,41211.0
2011-04-12,37731.0
2011-04-19,41433.0
2011-04-26,30736.0
2011-05-03,29104.0
2011-05-10,29512.0
2011-05-17,24066.0
2011-05-24,24246.0
2011-05-31,24040.0
2011-06-07,23349.0
2011-06-14,22825.0
2011-06-21,25735.0
2011-06-28,21564.0
2011-07-05,24740.0
2011-07-12,26819.0
2011-07-19,28925.0
2011-07-26,31867.0
2011-08-02,32577.0
2011-08-09,25804.0
2011-08-16,29254.0
2011-08-23,35513.0
2011-08-30,33577.0
2011-09-06,34535.0
2011-09-13,33203.0
2011-09-20,28802.0
2011-09-27,19894.0
2011-10-04,17211.0
2011-10-11,17411.0
